Country,Year,Cause,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
Wales,2013,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2013,K70,0,0,0,0,0,0,2,12,10,21,45,54,50,50,51,17,11,1,0,1
Wales,2013,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
Wales,2013,K86.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2013,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2013,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2013,X45,0,0,0,0,0,0,2,3,3,3,7,3,0,4,0,0,0,0,0,0
Wales,2013,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2013,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,F10,0,0,0,0,0,0,0,1,3,5,6,2,2,6,4,3,2,0,0,0
Wales,2012,G31.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Wales,2012,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,I42.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Wales,2012,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,K70,0,0,0,0,0,0,4,8,15,28,57,41,53,47,30,22,14,10,7,0
Wales,2012,K85.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Wales,2012,K86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,X45,0,0,0,0,0,1,0,3,1,3,5,6,1,5,1,1,1,0,0,0
Wales,2012,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2012,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2011,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2011,F10,0,0,0,0,0,0,0,1,2,2,6,1,3,2,4,0,1,2,1,0
